proj_id,report_quarter,quarter_first_seen,project_age,match_confidence,segment,class_type,territory,project_stage,announced_load_mw,initial_service_date,new_project,change_announced_load,change_load_ramp,change_project_stage,change_initial_service_date,load_2023,load_2024,load_2025,load_2026,load_2027,load_2028,load_2029,load_2030,load_2031,load_2032,load_2033,load_2034,load_2035,load_2036,load_2037
P0089,2024Q4,2024Q3,2,exact,other,Industrial,Multiple Sites,Technical Review,300,Q4 2026,,,,,,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0089,2025Q1,2024Q3,3,exact,other,Industrial,Multiple Sites,Technical Review,300,Q4 2026,,,,,,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0089,2025Q2,2024Q3,4,exact,other,Industrial,Multiple Sites,Technical Review,300,Q4 2026,,,,,,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0089,2025Q3,2024Q3,5,exact,other,Industrial,Multiple Sites,Technical Review,300,Q4 2026,,,,,,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0090,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,400,Q2 2027,Y,,,,,0.0,0.0,0.0,0.0,100.0,200.0,300.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
P0090,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Technical Review,400,Q2 2027,,,,,,0.0,0.0,0.0,0.0,100.0,200.0,300.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
P0090,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Technical Review,400,Q2 2027,,,,,,0.0,0.0,0.0,0.0,100.0,200.0,300.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
P0090,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Technical Review,400,Q2 2027,,,,,,0.0,0.0,0.0,0.0,100.0,200.0,300.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
P0090,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Technical Review,400,Q2 2027,Y,,,,,0.0,0.0,0.0,0.0,100.0,200.0,300.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
P0091,2024Q3,2024Q3,1,new,manufacturing,Industrial,Inside,Request for Service,105,Q2 2027,,,Y,,Y,0.0,0.0,0.0,0.0,5.0,91.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
P0091,2024Q4,2024Q3,2,exact,manufacturing,Industrial,Inside,Request for Service,105,Q2 2027,,,,,,0.0,0.0,0.0,0.0,5.0,91.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
P0091,2025Q1,2024Q3,3,exact,manufacturing,Industrial,Inside,Request for Service,105,Q2 2027,,,,,,0.0,0.0,0.0,0.0,5.0,91.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
P0091,2025Q2,2024Q3,4,exact,manufacturing,Industrial,Inside,Request for Service,105,Q2 2027,,,,,,0.0,0.0,0.0,0.0,5.0,91.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
P0091,2025Q3,2024Q3,5,exact,manufacturing,Industrial,Inside,Request for Service,105,Q2 2027,,,,,,0.0,0.0,0.0,0.0,5.0,91.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
P0091,2025Q4,2024Q3,6,ramp_0.77,data center,Commercial,Inside,Contract for Electric Service,120,Q3 2026,,Y,Y,,,,,0.0,60.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
P0091,2026Q1,2024Q3,7,exact,data center,Commercial,Inside,Contract for Electric Service,120,Q3 2026,,,,,,,,,60.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
P0092,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,216,Q3 2026,,,,,Y,0.0,0.0,0.0,36.0,108.0,180.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0
P0092,2024Q4,2024Q3,2,ramp_0.70,data center,Commercial,Inside,Technical Review,300,Q1 2026,Y,,,,,0.0,0.0,0.0,75.0,175.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0092,2025Q1,2024Q3,3,ramp_0.72,data center,Commercial,Outside,Technical Review,415,Q2 2026,Y,,,,,0.0,0.0,0.0,44.0,237.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0
P0092,2025Q2,2024Q3,4,exact,data center,Commercial,Outside,Technical Review,415,Q2 2026,,,,,,0.0,0.0,0.0,44.0,237.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0
P0092,2025Q3,2024Q3,5,exact,data center,Commercial,Outside,Technical Review,577,Q2 2026,,,Y,,,0.0,0.0,0.0,63.0,504.0,523.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0
P0092,2025Q4,2024Q3,6,exact,data center,Commercial,Outside,Technical Review,577,Q2 2026,,,,,,,,0.0,63.0,504.0,523.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0
P0092,2026Q1,2024Q3,7,exact,data center,Commercial,Outside,Contract for Electric Service,523,Q2 2026,,Y,Y,Y,,,,,53.0,485.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0
P0093,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,250,Q1 2026,,,,,Y,0.0,0.0,0.0,75.0,150.0,200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
P0093,2024Q4,2024Q3,2,ramp_0.78,data center,Commercial,Inside,Technical Review,360,Q2 2027,,,,,,0.0,0.0,0.0,0.0,72.0,120.0,168.0,216.0,288.0,360.0,360.0,360.0,360.0,360.0,360.0
P0093,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Technical Review,360,Q2 2027,,,,,,0.0,0.0,0.0,0.0,72.0,120.0,168.0,216.0,288.0,360.0,360.0,360.0,360.0,360.0,360.0
P0093,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Technical Review,360,Q2 2027,,,,,,0.0,0.0,0.0,0.0,72.0,120.0,168.0,216.0,288.0,360.0,360.0,360.0,360.0,360.0,360.0
P0093,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Technical Review,360,Q2 2027,Y,,,,,0.0,0.0,0.0,0.0,72.0,120.0,168.0,216.0,288.0,360.0,360.0,360.0,360.0,360.0,360.0
P0093,2025Q4,2024Q3,6,ramp_0.71,data center,Commercial,Inside,Technical Review,455,Q4 2027,,,Y,,Y,,,0.0,0.0,5.0,95.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0093,2026Q1,2024Q3,7,ramp_0.85,data center,Commercial,Inside,Technical Review,550,Q4 2027,,,,,,,,,0.0,5.0,163.0,313.0,500.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
P0094,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,1000,Q1 2025,,,,,Y,0.0,0.0,5.0,15.0,250.0,500.0,750.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
P0094,2024Q4,2024Q3,2,ramp_0.83,data center,Commercial,Inside,Technical Review,1200,Q1 2027,Y,,,,,0.0,0.0,0.0,0.0,300.0,600.0,900.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0094,2025Q1,2024Q3,3,ramp_1.00,data center,Commercial,Inside,Technical Review,1200,Q2 2027,,,,,Y,0.0,0.0,0.0,0.0,300.0,600.0,900.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0094,2025Q2,2024Q3,4,exact_noseg,data center,Commercial,Inside,Technical Review,1200,Q2 2027,,,,,,0.0,0.0,0.0,0.0,300.0,600.0,900.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0094,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Technical Review,1200,Q2 2027,Y,,,,,0.0,0.0,0.0,0.0,200.0,400.0,600.0,800.0,1000.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0094,2025Q4,2024Q3,6,ramp_0.71,data center,Commercial,Inside,Technical Review,1400,Q4 2027,,,,,Y,,,0.0,0.0,150.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
P0094,2026Q1,2024Q3,7,ramp_0.94,data center,Commercial,Inside,Technical Review,1463,Q4 2027,,,,,,,,,0.0,675.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0
P0095,2024Q3,2024Q3,1,new,manufacturing,Industrial,Outside,Request for Service,79,Q4 2027,,,Y,,Y,0.0,0.0,0.0,0.0,26.0,47.0,47.0,64.0,64.0,79.0,79.0,79.0,79.0,79.0,79.0
P0095,2024Q4,2024Q3,2,exact,manufacturing,Industrial,Outside,Request for Service,79,Q4 2027,,,,,,0.0,0.0,0.0,0.0,26.0,47.0,47.0,64.0,64.0,79.0,79.0,79.0,79.0,79.0,79.0
P0095,2025Q1,2024Q3,3,exact,manufacturing,Industrial,Outside,Request for Service,79,Q4 2027,,,,,,0.0,0.0,0.0,0.0,26.0,47.0,47.0,64.0,64.0,79.0,79.0,79.0,79.0,79.0,79.0
P0095,2025Q2,2024Q3,4,exact,manufacturing,Industrial,Outside,Request for Service,79,Q4 2027,,,,,,0.0,0.0,0.0,0.0,26.0,47.0,47.0,64.0,64.0,79.0,79.0,79.0,79.0,79.0,79.0
P0095,2025Q3,2024Q3,5,exact,manufacturing,Industrial,Outside,Request for Service,79,Q4 2027,,,,,,0.0,0.0,0.0,0.0,26.0,47.0,47.0,64.0,64.0,79.0,79.0,79.0,79.0,79.0,79.0
P0095,2025Q4,2024Q3,6,exact,manufacturing,Industrial,Outside,Request for Service,79,Q4 2027,,,,,,,,0.0,0.0,26.417,46.887,46.887,64.492,64.492,79.479,79.479,79.479,79.479,79.479,79.479
P0095,2026Q1,2024Q3,7,exact,manufacturing,Industrial,Outside,Request for Service,79,Q4 2027,,,,,,,,,0.0,26.0,47.0,47.0,64.0,64.0,79.0,79.0,79.0,79.0,79.0,79.0
P0096,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Request for Service,432,Q1 2028,,,Y,Y,Y,0.0,0.0,0.0,0.0,0.0,72.0,216.0,216.0,216.0,288.0,360.0,432.0,432.0,432.0,432.0
P0096,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Contract for Electric Service,432,Q1 2028,,,,Y,,0.0,0.0,0.0,0.0,0.0,72.0,216.0,216.0,216.0,288.0,360.0,432.0,432.0,432.0,432.0
P0096,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Contract for Electric Service,432,Q1 2028,,,,,,0.0,0.0,0.0,0.0,0.0,72.0,216.0,216.0,216.0,288.0,360.0,432.0,432.0,432.0,432.0
P0096,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Contract for Electric Service,432,Q1 2028,,,,,,0.0,0.0,0.0,0.0,0.0,72.0,216.0,216.0,216.0,288.0,360.0,432.0,432.0,432.0,432.0
P0096,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Contract for Electric Service,432,Q1 2028,,,,,,0.0,0.0,0.0,0.0,0.0,72.0,216.0,288.0,360.0,432.0,432.0,432.0,432.0,432.0,432.0
P0096,2025Q4,2024Q3,6,exact,data center,Commercial,Inside,Contract for Electric Service,432,Q1 2028,,,,,,,,0.0,0.0,0.0,72.0,216.0,288.0,360.0,432.0,432.0,432.0,432.0,432.0,432.0
P0096,2026Q1,2024Q3,7,ramp_0.87,data center,Commercial,Inside,Technical Review,455,Q4 2027,,,,,,,,,0.0,5.0,95.0,365.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0,455.0
P0097,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,600,Q4 2026,Y,,,,,0.0,0.0,0.0,10.0,163.0,294.0,425.0,557.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0
P0097,2024Q4,2024Q3,2,ramp_0.83,data center,Commercial,Inside,Technical Review,725,Q4 2025,,,,,Y,0.0,0.0,5.0,77.0,245.0,365.0,485.0,605.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0
P0097,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Technical Review,725,Q4 2025,,,,,,0.0,0.0,5.0,77.0,245.0,365.0,485.0,605.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0
P0097,2025Q2,2024Q3,4,ramp_0.89,data center,Commercial,Inside,Technical Review,840,Q4 2026,Y,,,,,0.0,0.0,0.0,10.0,30.0,120.0,360.0,600.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0
P0097,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Technical Review,840,Q4 2026,,,,,,0.0,0.0,0.0,10.0,30.0,120.0,360.0,600.0,840.0,840.0,840.0,840.0,840.0,840.0,840.0
P0097,2025Q4,2024Q3,6,ramp_0.83,manufacturing,Industrial,Multiple Sites,Technical Review,1020,Q4 2027,,,,,Y,,,0.0,0.0,5.5,10.5,500.0,500.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0
P0097,2026Q1,2024Q3,7,exact,manufacturing,Industrial,Multiple Sites,Technical Review,1020,Q4 2027,,,,,,,,,0.0,6.0,11.0,500.0,500.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0,1020.0
P0098,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,650,Q1 2026,,,,,Y,0.0,0.0,0.0,120.0,191.0,247.0,303.0,359.0,415.0,471.0,527.0,583.0,650.0,650.0,650.0
P0098,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Technical Review,650,Q1 2026,,,,,,0.0,0.0,0.0,120.0,191.0,247.0,303.0,359.0,415.0,471.0,527.0,583.0,650.0,650.0,650.0
P0098,2025Q1,2024Q3,3,ramp_0.79,data center,Commercial,Inside,Technical Review,750,Q2 2028,Y,,,,,0.0,0.0,0.0,0.0,0.0,150.0,300.0,450.0,600.0,750.0,750.0,750.0,750.0,750.0,750.0
P0098,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Technical Review,750,Q2 2028,,,,,,0.0,0.0,0.0,0.0,0.0,150.0,300.0,450.0,600.0,750.0,750.0,750.0,750.0,750.0,750.0
P0098,2025Q3,2024Q3,5,ramp_0.97,data center,Commercial,Inside,Technical Review,750,Q4 2026,Y,,,,,0.0,0.0,0.0,200.0,300.0,350.0,400.0,450.0,500.0,625.0,750.0,750.0,750.0,750.0,750.0
P0098,2025Q4,2024Q3,6,ramp_0.92,data center,Commercial,Inside,Technical Review,750,Q4 2027,,,,,Y,,,0.0,0.0,250.0,350.0,450.0,600.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0099,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Request for Service,432,Q4 2027,,,Y,,Y,0.0,0.0,0.0,0.0,10.0,60.0,108.0,216.0,324.0,432.0,432.0,432.0,432.0,432.0,432.0
P0099,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Request for Service,432,Q4 2027,,,,,,0.0,0.0,0.0,0.0,10.0,60.0,108.0,216.0,324.0,432.0,432.0,432.0,432.0,432.0,432.0
P0099,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Request for Service,432,Q4 2027,,,Y,,,0.0,0.0,0.0,0.0,47.0,154.0,221.0,328.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0
P0099,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Request for Service,432,Q4 2027,,,,,,0.0,0.0,0.0,0.0,47.0,154.0,221.0,328.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0
P0099,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Request for Service,432,Q4 2027,,,,,,0.0,0.0,0.0,0.0,47.0,154.0,221.0,328.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0
P0099,2025Q4,2024Q3,6,exact,data center,Commercial,Inside,Technical Review,432,Q4 2027,,,Y,,Y,,,0.0,0.0,1.0,1.0,1.0,67.5,144.0,211.0,288.0,355.5,432.0,432.0,432.0
P0099,2026Q1,2024Q3,7,exact,data center,Commercial,Inside,Technical Review,432,Q4 2027,,,,,,,,,0.0,1.0,1.0,1.0,68.0,144.0,211.0,288.0,356.0,432.0,432.0,432.0
P0100,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,365,Q4 2026,Y,,,,,0.0,0.0,0.0,10.0,124.0,196.0,269.0,341.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
P0100,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Technical Review,365,Q4 2026,,,,,,0.0,0.0,0.0,10.0,124.0,196.0,269.0,341.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
P0100,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Technical Review,365,Q4 2026,,,,,,0.0,0.0,0.0,10.0,124.0,196.0,269.0,341.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
P0100,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Technical Review,365,Q4 2026,,,,,,0.0,0.0,0.0,10.0,124.0,196.0,269.0,341.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
P0100,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Technical Review,365,Q4 2026,,,,,,0.0,0.0,0.0,10.0,124.0,196.0,269.0,341.0,365.0,365.0,365.0,365.0,365.0,365.0,365.0
P0101,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,321,Q1 2025,,,Y,,Y,0.0,0.0,25.0,120.0,209.0,301.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0
P0102,2024Q3,2024Q3,1,new,data center,Commercial,Outside,Request for Service,240,Q4 2025,,,,,Y,0.0,0.0,15.0,155.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0102,2024Q4,2024Q3,2,exact,data center,Commercial,Outside,Contract for Electric Service,240,Q4 2025,,,,Y,,0.0,0.0,15.0,155.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0102,2025Q1,2024Q3,3,exact,data center,Commercial,Outside,Contract for Electric Service,240,Q4 2025,,,Y,,,0.0,0.0,50.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0102,2025Q2,2024Q3,4,exact,data center,Commercial,Outside,Contract for Electric Service,240,Q4 2025,,,,,,0.0,0.0,50.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0102,2025Q3,2024Q3,5,exact,data center,Commercial,Outside,Contract for Electric Service,240,Q4 2025,,,Y,,,0.0,0.0,15.0,155.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0102,2025Q4,2024Q3,6,exact,data center,Commercial,Outside,Contract for Electric Service,240,Q4 2025,,,,,,,,15.0,155.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0102,2026Q1,2024Q3,7,exact,data center,Commercial,Outside,Contract for Electric Service,240,Q4 2025,,,,,,,,,155.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0103,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Request for Service,225,Q4 2027,,Y,Y,,Y,0.0,0.0,0.0,0.0,75.0,150.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0
P0103,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Request for Service,225,Q4 2027,,,,,,0.0,0.0,0.0,0.0,75.0,150.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0
P0103,2025Q1,2024Q3,3,ramp_0.88,other,Industrial,Multiple Sites,Technical Review,245,Q4 2026,,,,,Y,0.0,0.0,0.0,85.0,85.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0
P0104,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Request for Service,180,Q2 2028,,,Y,,Y,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0104,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Request for Service,180,Q2 2028,,,,,,0.0,0.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0104,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Request for Service,180,Q2 2028,,,Y,,,0.0,0.0,0.0,72.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0104,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Request for Service,180,Q2 2028,,,,,,0.0,0.0,0.0,72.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
P0104,2025Q3,2024Q3,5,ramp_0.74,data center,Commercial,Inside,Technical Review,300,Q2 2028,,Y,Y,,,0.0,0.0,0.0,0.0,0.0,34.0,74.0,114.0,154.0,194.0,234.0,274.0,300.0,300.0,300.0
P0104,2025Q4,2024Q3,6,exact,data center,Commercial,Inside,Technical Review,300,Q2 2028,,,,,,,,0.0,0.0,0.0,34.0,74.0,114.0,154.0,194.0,234.0,274.0,300.0,300.0,300.0
P0104,2026Q1,2024Q3,7,exact,data center,Commercial,Inside,Request for Service,300,Q2 2028,,,Y,,Y,,,,0.0,0.0,100.0,200.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
P0105,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Contract for Electric Service,150,Q4 2024,,,,,Y,0.0,20.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0105,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Contract for Electric Service,150,Q4 2024,,,,,,0.0,20.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0105,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Contract for Electric Service,150,Q4 2024,,,,,,0.0,20.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0105,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Contract for Electric Service,150,Q4 2024,,,,,,0.0,20.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0105,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Contract for Electric Service,150,Q4 2024,,,Y,,Y,0.0,20.0,140.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0
P0106,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,597,Q4 2024,Y,,,,,0.0,2.0,10.0,119.0,239.0,358.0,477.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0
P0106,2024Q4,2024Q3,2,ramp_0.83,data center,Commercial,Inside,Technical Review,750,Q1 2027,Y,,,,,0.0,0.0,0.0,0.0,250.0,350.0,450.0,600.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0
P0106,2025Q1,2024Q3,3,ramp_0.78,data center,Commercial,Inside,Technical Review,910,Q4 2026,,Y,Y,,,0.0,0.0,0.0,100.0,370.0,550.0,730.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0106,2025Q2,2024Q3,4,ramp_1.00,data center,Commercial,Inside,Technical Review,910,Q4 2026,,,,,,0.0,0.0,0.0,100.0,370.0,550.0,730.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0106,2025Q3,2024Q3,5,ramp_1.00,data center,Commercial,Inside,Technical Review,910,Q4 2026,,,,,,0.0,0.0,0.0,25.0,350.0,550.0,750.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0,910.0
P0106,2025Q4,2024Q3,6,ramp_0.83,data center,Commercial,Inside,Technical Review,1200,Q4 2027,,,Y,,,,,0.0,0.0,5.0,80.0,325.0,610.0,910.0,1170.0,1200.0,1200.0,1200.0,1200.0,1200.0
P0106,2026Q1,2024Q3,7,ramp_0.85,data center,Commercial,Outside,Technical Review,1400,Q2 2032,,Y,Y,,Y,,,,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0
P0107,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Technical Review,533,Q4 2027,,,Y,,Y,0.0,0.0,0.0,0.0,10.0,107.0,213.0,320.0,427.0,533.0,533.0,533.0,533.0,533.0,533.0
P0107,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Request for Service,228,Q4 2027,,Y,Y,Y,,0.0,0.0,0.0,0.0,10.0,107.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0
P0107,2025Q1,2024Q3,3,ramp_0.93,data center,Commercial,Inside,Contract for Electric Service,240,Q1 2025,,,,,,0.0,0.0,21.0,50.0,96.0,155.0,214.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0107,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Contract for Electric Service,240,Q1 2025,,,,,,0.0,0.0,21.0,50.0,96.0,155.0,214.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0107,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Contract for Electric Service,240,Q1 2025,,,,,,0.0,0.0,21.0,50.0,96.0,155.0,214.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0107,2025Q4,2024Q3,6,exact,data center,Commercial,Inside,Contract for Electric Service,240,Q1 2025,,,,,,,,21.0,50.0,96.0,155.0,214.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0107,2026Q1,2024Q3,7,exact,data center,Commercial,Inside,Contract for Electric Service,240,Q1 2025,,,,,,,,,50.0,96.0,155.0,214.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
P0108,2024Q3,2024Q3,1,new,data center,Commercial,Inside,Request for Service,502,Q1 2028,,,Y,,Y,0.0,0.0,0.0,0.0,0.0,184.0,253.0,309.0,387.0,441.0,480.0,502.0,502.0,502.0,502.0
P0108,2024Q4,2024Q3,2,exact,data center,Commercial,Inside,Request for Service,502,Q1 2028,,,,,,0.0,0.0,0.0,0.0,0.0,184.0,253.0,309.0,387.0,441.0,480.0,502.0,502.0,502.0,502.0
P0108,2025Q1,2024Q3,3,exact,data center,Commercial,Inside,Request for Service,502,Q1 2028,,,,,,0.0,0.0,0.0,0.0,0.0,184.0,253.0,309.0,387.0,441.0,480.0,502.0,502.0,502.0,502.0
P0108,2025Q2,2024Q3,4,exact,data center,Commercial,Inside,Request for Service,502,Q1 2028,,,,,,0.0,0.0,0.0,0.0,0.0,184.0,253.0,309.0,387.0,441.0,480.0,502.0,502.0,502.0,502.0
P0108,2025Q3,2024Q3,5,exact,data center,Commercial,Inside,Request for Service,502,Q1 2028,,,,,,0.0,0.0,0.0,0.0,0.0,184.0,253.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0
P0108,2025Q4,2024Q3,6,ramp_0.91,data center,Commercial,Inside,Technical Review,576,Q4 2027,,,,,Y,,,0.0,0.0,2.0,40.0,240.0,336.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0
